variant,fold_id,signal_date,entry_date,exit_date,ticker,sector,fair_value_centre_vnd,signal_close_vnd,spacing_fraction,maximum_levels,first_level,maximum_inventory_shares,target_sales,net_pnl_vnd,double_cost_pnl_vnd,campaign_return,normal_target_gain_vnd,other_loss_vnd,target_completion,opportunity_score,fair_value_discount_fraction,crash_veto_triggered,hard_lower_triggered,residual_z5,residual_1,residual_slope20,downside_semivol20,residual_ar1_20,market_return20,close_minus_sma50_fraction,sma20_minus_sma50_fraction,atr20_fraction,log_median_value60
anchor_touch_1,wf_02,2023-04-19,2023-04-20,2023-04-24,TCB,banks,29250,29000,0.01853448275862069,1,1,100,1,63332,54610,0.022033848182430187,63332,0,True,1.3948337436534353,0.008547008547008548,False,False,-1.0489780489605312,0.0013970595616528154,-0.0006529787165583024,0.00925001106331808,-0.18163426003045463,0.016655632071171045,0.042790363178712695,0.03595828838547285,0.02471264367816092,24.463712963427817
anchor_touch_1,wf_03,2023-05-08,2023-05-09,2023-05-15,MWG,consumer_retail,39250,37850,0.0178335535006605,1,1,100,1,119502,107930,0.03148364524453425,119502,0,True,2.0508648884264042,0.035668789808917196,False,False,-0.5507941170180533,-0.012199535033303743,-0.0009120800442629235,0.01216927317825057,-0.010192840087434499,-0.023186580528844158,-0.039608231204486054,-0.0009134505594884677,0.023778071334214,24.35852323457841
anchor_touch_1,wf_03,2023-05-17,2023-05-18,2023-05-22,VPB,banks,19550,19200,0.015531994047619048,1,1,100,1,22224,16405,0.011527640609827956,22224,0,True,1.648276987719519,0.017902813299232736,False,False,-0.7837962305637537,-0.012405023090487653,0.0002732053968962837,0.009479238353116851,0.045328069765628906,0.01771382344169739,-0.03686982693754703,-0.01617757712565839,0.020709325396825396,25.491233553619363
anchor_touch_1,wf_03,2023-05-17,2023-05-19,2023-05-26,MWG,consumer_retail,38700,38150,0.0163826998689384,1,1,100,0,-15221,-26635,-0.003994270880896674,0,15221,False,1.3979791923935994,0.014211886304909561,False,False,-0.7473590373548397,0.0025342754699256686,0.00013000453389452201,0.011660475863771669,0.14166117163562122,0.015607517806459923,-0.02409700194413179,-0.007405607285378082,0.021843599825251202,24.36063486783888
anchor_touch_1,wf_03,2023-05-23,2023-05-24,2023-06-01,HPG,materials,21750,21700,0.0152238314680711,1,1,100,0,-23523,-29920,-0.010975592685737749,0,23523,False,0.7283707176355121,0.0022988505747126436,False,False,-0.6151181547277768,-0.006631343296490917,-0.0006761490520864534,0.006843562577069574,0.08657163267182143,0.02783862185848179,0.026781489542916627,0.02429734077789344,0.020298441957428134,25.788873731806895
anchor_touch_1,wf_03,2023-05-19,2023-05-26,2023-05-30,VPB,banks,19450,19300,0.015173945225758698,1,1,100,1,22264,16475,0.011608693589200119,22264,0,True,1.3050741508983814,0.007712082262210797,False,False,-0.92389037762106,0.0008925423292831102,0.00020516055694197045,0.008980379327193587,-0.002631930670010916,0.022442568628492084,-0.035771382893685054,-0.025529576338928855,0.020231926967678265,25.41515960226436
anchor_touch_1,wf_04,2023-07-03,2023-07-04,2023-07-12,TCB,banks,32600,32000,0.01612723214285714,1,1,100,0,-52681,-62205,-0.01646387750707624,0,52681,False,3.1268988327754057,0.018404907975460124,False,False,-2.270975084712485,-0.007952818113237987,-0.00016453039550392654,0.006211699688298182,-0.28317842409144944,0.04795565641106068,0.036001036001036,0.0546976171976172,0.02150297619047619,24.725153906223895
anchor_touch_1,wf_04,2023-07-07,2023-07-10,2023-07-12,VND,securities,19250,17700,0.029055690072639223,1,1,100,0,-57075,-62400,-0.03166084207022799,0,57075,False,3.4323796195753418,0.08051948051948052,False,True,-1.3539705286662507,-0.04460056574828879,-0.0010150499759043466,0.018605355841533024,0.39763849144564906,0.030645175565964664,0.01293350120178551,0.0940540231200641,0.038740920096852295,25.888365590207467
anchor_touch_1,wf_04,2023-08-03,2023-08-04,2023-08-09,HPG,materials,27500,26850,0.017424847033785582,1,1,100,1,49090,40930,0.018221738024932863,49090,0,True,3.0659462715820505,0.023636363636363636,False,False,-2.0485902688062003,-0.02101262878767039,-0.0006092762607257052,0.008555325330556073,0.10798823879469913,0.0701099868515521,0.058920965451964034,0.09273939107114687,0.023233129378380776,26.088395232004455
anchor_touch_1,wf_04,2023-08-18,2023-08-21,2023-08-23,HPG,materials,27900,26500,0.01866576819407008,1,1,100,0,-100396,-108225,-0.03775729291988704,0,100396,False,3.1668040670420146,0.05017921146953405,False,True,-1.1505779888618197,-0.030739126750877137,-4.0230509327010586e-05,0.01011349841777307,-0.34121281865782366,-0.016017628348101925,-0.0049564433763893065,0.04244893361369781,0.024887690925426774,26.175447735242393
anchor_touch_1,wf_04,2023-08-21,2023-08-22,2023-08-24,VPB,banks,22000,20800,0.020003434065934068,1,1,100,0,-68191,-74355,-0.032656522971771844,0,68191,False,3.1016033583350326,0.05454545454545454,False,True,-1.056499963875415,0.0064598866890176986,-0.0005439870397744697,0.009301694956142324,-0.014407067917316734,-0.020703210209469313,-0.0003364252415052626,0.05325130965540443,0.026671245421245424,25.686546857987995
anchor_touch_1,wf_05,2023-09-19,2023-09-22,2023-09-26,TCB,banks,34300,33900,0.017646439106616098,1,1,100,0,-128173,-138095,-0.03803298944109995,0,128173,False,1.924813326981538,0.011661807580174927,False,True,-1.429169099141148,-0.008960978463032405,-0.0006319248263615438,0.0076916733224241,0.03420649731744833,0.1019289275902011,0.007429420505200594,0.020579494799405646,0.02352858547548813,24.978924006724224
anchor_touch_1,wf_05,2023-09-21,2023-09-22,2023-09-26,VPB,banks,21800,21650,0.017568459254371498,1,1,100,0,-113258,-119490,-0.05309313025766515,0,113258,False,1.2516398277154508,0.006880733944954129,False,True,-0.957900326487902,0.004277118870176372,0.0001981565826794621,0.008396431120055512,-0.13701011108230315,0.07562874648413545,0.00782050088446141,-0.0005586072060329579,0.023424612339161995,25.728127562693455
anchor_touch_1,wf_05,2023-09-22,2023-09-25,2023-09-27,SSI,securities,33700,32600,0.027990797546012275,1,1,100,0,-152671,-162225,-0.04683327591818479,0,152671,False,1.8284863372122675,0.032640949554896145,False,True,-0.95388774365916,-0.0313224190561842,-0.0004374460481040282,0.012078989189405982,0.42292597186139624,0.058945331273989564,0.05059619722848856,0.09990331936835321,0.03732106339468303,26.12527776096423
anchor_touch_1,wf_05,2023-09-27,2023-09-28,2023-10-03,HPG,materials,27800,26500,0.025741239892183285,1,1,100,0,-135388,-143225,-0.05053652221919042,0,135388,False,1.8860819122245502,0.046762589928057555,False,True,-0.5236012161531349,-0.009440136701623636,-0.00022392804158518755,0.009025829039292946,-0.1827681392561438,0.006870799835337633,-0.03891488049903891,0.006600660066006601,0.034321653189577715,26.263039252805594
anchor_touch_1,wf_05,2023-10-06,2023-10-09,2023-10-11,TCB,banks,33800,32050,0.019277913973701807,1,1,100,0,-2905,-12580,-0.0009008226790249409,0,2905,False,3.2646526388015578,0.051775147928994084,False,True,-1.2503599617143055,-0.005550180986702007,0.00011091038769339179,0.009088800471096305,-0.037471592124746975,-0.07096197909081525,-0.05311982982746396,-0.007105294256676909,0.025703885298269075,24.94057944567589
anchor_touch_1,wf_05,2023-10-06,2023-10-09,2023-10-17,HPG,materials,26950,24950,0.02791296879473232,1,1,100,0,-10021,-17535,-0.0039944067941188426,0,10021,False,3.151328880288944,0.07421150278293136,False,False,-1.1573228862829497,-0.019347444642974786,-3.61194385551128e-05,0.009840717954825239,-0.14384917970532246,-0.06637379330295796,-0.08376482685174984,-0.01197164995776872,0.03721729172630976,26.253846077103503
anchor_touch_1,wf_05,2023-10-13,2023-10-16,2023-10-18,TCB,banks,32600,32200,0.016914374445430345,1,1,100,0,-112571,-122035,-0.035070945053411295,0,112571,False,1.0828136769099066,0.012269938650306749,False,True,-0.5387525283631901,-0.011338207226155694,-8.174470773469849e-05,0.008961678789190753,-0.046796343233310035,-0.048143700708400315,-0.04462378352717778,-0.02177783052456682,0.022552499260573792,24.94057944567589
anchor_touch_1,wf_05,2023-10-12,2023-10-17,2023-10-19,MBB,banks,18500,18350,0.015,1,1,100,0,-57155,-62540,-0.03135681093743999,0,57155,False,1.3467748553332808,0.008108108108108109,False,True,-0.9356617685622993,-0.0031375597381475264,-0.0001401227834121157,0.0046805347399755635,-0.3582026740970471,-0.05389670287515684,-0.017665952890792293,-0.007360813704496788,0.019722330349033347,24.909671860627647
anchor_touch_1,wf_05,2023-10-16,2023-10-18,2023-10-20,SSI,securities,32650,32100,0.03,1,1,100,0,-237098,-246255,-0.07480026803392573,0,237098,False,1.1225312579266769,0.016845329249617153,False,True,-0.7671185365755996,-0.025368562432597205,-6.577677846379491e-06,0.014465783282032137,0.21990450259707536,-0.05543262226723276,-0.0009337068160597573,0.02108621226268285,0.04739652870493992,26.309765900612785
anchor_touch_1,wf_07,2024-01-31,2024-02-01,2024-02-07,VCB,banks,90500,88500,0.015,1,1,100,1,214135,187330,0.02426949813645026,214135,0,True,2.4891595575983096,0.022099447513812154,False,False,-1.1852921542833925,-0.024139749199069117,-0.0009833316813273802,0.006581408867297796,-0.06084591014764634,0.036175978059499014,0.02622973631113894,0.04194206730211739,0.01694915254237288,24.767632379778327
anchor_touch_1,wf_07,2024-02-02,2024-02-05,2024-02-15,VPB,banks,19650,18800,0.015,1,1,100,1,62244,56455,0.03279723349086305,62244,0,True,5.050040709396617,0.043256997455470736,False,False,-2.381624678862266,-0.02280386462487234,-0.0008127496819330226,0.008572913664114307,0.3423368643401091,0.04072744226419668,-0.020527248098364072,0.01581223298947588,0.016210739614994935,25.33422471110353
anchor_touch_1,wf_08,2024-03-06,2024-03-08,2024-03-12,VPB,banks,19600,19400,0.015095729013254788,1,1,100,0,-82533,-88210,-0.042699163689698616,0,82533,False,1.9216774508529957,0.01020408163265306,False,True,-1.4147088097380132,-0.012223698224374205,-0.00013867787228607524,0.01016342142919991,0.09274323337467116,0.10210547373907823,0.002635795131531345,0.01000051682257481,0.020127638684339717,25.36961001949477
anchor_touch_1,wf_08,2024-03-11,2024-03-12,2024-03-18,MBB,banks,24000,22950,0.0196078431372549,1,1,100,0,-49060,-55870,-0.02139149354570764,0,49060,False,3.0918666724221335,0.04375,False,True,-1.4184291724221338,-0.018766404894597088,-0.0010262359799513307,0.00904179008212858,0.37824132600820726,0.0470795942702125,0.03785103785103785,0.08420386198163976,0.026143790849673203,25.93480139106195
anchor_touch_1,wf_08,2024-03-14,2024-03-15,2024-03-19,VPB,banks,19550,18800,0.015862462006079027,1,1,100,0,-67391,-72955,-0.03569763770852005,0,67391,False,3.188302023286008,0.03836317135549872,False,True,-1.3744361488966792,-0.004116715969308108,-0.00022265738000708273,0.009696735339266306,-0.051623215389097456,0.05835603744574796,-0.03167653875869173,0.0002575328354365182,0.0211499493414387,25.380000454311098
anchor_touch_1,wf_08,2024-03-15,2024-03-18,2024-03-21,HPG,materials,30350,30100,0.01637399145704793,1,1,100,1,37934,28905,0.012689171821970257,37934,0,True,0.9792529244620864,0.008237232289950576,False,False,-0.6019518715289154,-0.006724198891442008,-0.0006466862797190401,0.005685407576153533,-0.09327504370075045,0.04273866758249011,0.046628881393650685,0.04515108313919121,0.021831988609397245,26.424076124025866
anchor_touch_1,wf_08,2024-03-21,2024-03-22,2024-03-26,VPB,banks,19150,18750,0.016857142857142855,1,1,100,1,42355,36640,0.02249551205107233,42355,0,True,1.7949420780315437,0.020887728459530026,False,False,-0.8656151762304195,-0.012412337143567733,0.00022728405108310597,0.009961535910465762,-0.07392858028330174,0.08104680717164112,-0.03135816500490778,-0.013018546262334039,0.022476190476190476,25.40459171671734
anchor_touch_1,wf_08,2024-03-29,2024-04-01,2024-04-08,VND,securities,23450,22950,0.025910364145658265,1,1,100,0,-123853,-130535,-0.05412143183005976,0,123853,False,2.9056630703041137,0.021321961620469083,False,True,-2.2884787217764817,-0.007714870961995042,-0.0007811798654421287,0.011193562625129945,0.09401664334949318,0.042332717457209436,0.010123239436619719,0.02970950704225352,0.03454715219421102,26.17007308763664
anchor_touch_1,wf_08,2024-03-29,2024-04-02,2024-04-09,HPG,materials,30350,30250,0.016528925619834708,1,1,100,0,-31891,-40815,-0.010667748683883942,0,31891,False,1.5931358356970984,0.0032948929159802307,False,False,-1.4436300696344955,-0.006955638805484085,-0.00013687940690465736,0.00584769420810939,-0.1865432977399766,0.04352068930676745,0.03312841530054645,0.037824453551912565,0.022038567493112945,26.46467628265637
anchor_touch_1,wf_08,2024-04-04,2024-04-05,2024-04-10,MBB,banks,24200,23800,0.021758703481392555,1,1,100,1,55417,48255,0.023496385253036527,55417,0,True,2.6523723013585805,0.01652892561983471,False,False,-2.08263733413145,-0.013462175094947048,-0.000272404474249798,0.0077338505886294685,0.2120706131504064,0.008540328370055294,0.0064276048714479025,0.02535098105548038,0.02901160464185674,26.086935467672077
anchor_touch_1,wf_08,2024-04-08,2024-04-09,2024-04-15,SSI,securities,37800,36700,0.020046710782405608,1,1,100,0,-194350,-205180,-0.0524483544952841,0,194350,False,2.2369859694257257,0.0291005291005291,False,True,-1.1482588928345716,0.0028457243161727937,-0.0002345824857546307,0.00617775586882426,0.02474291035612897,0.024237003428386972,0.010991432742899645,0.038401145973940114,0.02672894770987414,26.582667091814365
anchor_touch_1,wf_08,2024-04-10,2024-04-11,2024-04-15,VND,securities,23150,22000,0.02573051948051948,1,1,100,0,-48580,-55030,-0.022353566424556714,0,48580,False,2.6753498323621185,0.04967602591792657,False,True,-1.2273798655430601,-0.010893444738960492,-0.00046502143049896317,0.010968711284813195,0.1441050154209985,0.008143761626181146,-0.03551074090311267,0.010850504164839982,0.03430735930735931,26.175030314446587
anchor_touch_1,wf_08,2024-04-15,2024-04-16,2024-04-19,VCB,banks,94900,92000,0.015,1,1,100,0,-376510,-404020,-0.04025118638958051,0,376510,False,2.833200269905138,0.030558482613277135,False,True,-1.011009269631946,-0.001048687415640643,-0.000129720978816847,0.005391651790635264,-0.12314290656721995,0.002598420847719973,-0.015242336016441172,0.013872238396985785,0.01677018633540373,24.889522605248523
anchor_touch_1,wf_08,2024-04-15,2024-04-16,2024-04-19,VPB,banks,19350,18600,0.019489247311827957,1,1,100,0,-97316,-102835,-0.05154918774379869,0,97316,False,2.50167005081256,0.03875968992248062,False,True,-1.010090259312961,-0.014165363534769881,-0.00038431036176753803,0.006116801408591059,0.02919646037916598,-0.0012085087862778448,-0.036369288156667706,-0.002953061858874728,0.025985663082437275,25.49861397707884
anchor_touch_1,wf_08,2024-04-16,2024-04-17,2024-04-24,MWG,consumer_retail,50700,49900,0.026409962782708272,1,1,100,1,114922,99915,0.023252251991591946,114922,0,True,0.9922024350080032,0.015779092702169626,False,False,-0.5441018593276902,-0.003963847506299748,-0.0004705469730311711,0.008661407571264098,-0.5433782799642495,-0.00083646191023661,0.03628019022698482,0.047857869706975684,0.035213283710277696,26.099561088580604
anchor_touch_1,wf_09,2024-05-02,2024-05-03,2024-05-13,SSI,securities,36200,34700,0.02331206257719226,1,1,100,0,10877,295,0.0030898171817924347,0,0,False,3.475834227657286,0.04143646408839779,False,False,-2.1427326214226072,-0.020340782889910976,-0.000510553995974155,0.009577979015978086,-0.407906849418432,-0.027862103536799954,-0.051653457228751025,-0.010248701831101393,0.031082750102923017,26.611001065049408
anchor_touch_1,wf_09,2024-05-02,2024-05-03,2024-05-13,MBB,banks,23450,22400,0.02311862244897959,1,1,100,0,-14048,-20835,-0.006192916763284044,0,14048,False,3.1643955342350827,0.04477611940298507,False,False,-1.7117964606375529,0.00391790847181292,-0.00010708183782298598,0.012020102559834357,0.3149351307520974,-0.025223471255448784,-0.06150494385788503,-0.019817328640858053,0.03082482993197279,26.11772776238044
anchor_touch_1,wf_09,2024-05-13,2024-05-14,2024-05-16,VCB,banks,92000,91000,0.015,1,1,100,1,103410,76020,0.01139681206666821,103410,0,True,2.4370837114726513,0.010869565217391304,False,False,-1.8452962718591248,-0.010397189029712593,-7.393283001874422e-05,0.005349596840294944,0.1520093947837466,0.01608011971925225,-0.030925200204464133,-0.02059550178906117,0.01836734693877551,24.906035720511966
anchor_touch_1,wf_09,2024-05-23,2024-05-24,2024-05-31,VCB,banks,91500,91000,0.015,1,1,100,0,-305365,-331990,-0.03384102536539253,0,305365,False,1.148314617747732,0.00546448087431694,False,True,-0.7740270567864534,0.006596949334471952,2.9463582824184827e-05,0.005005375942063233,0.005210856370503516,0.07857636805440052,-0.02274533387744582,-0.016087115273094352,0.014599686028257458,24.920870184837394
anchor_touch_1,wf_09,2024-06-04,2024-06-05,2024-06-13,VCB,banks,90900,88700,0.015,1,1,100,0,-55510,-82150,-0.006234742374627036,0,55510,False,3.038643790169494,0.0242024202420242,False,False,-1.2637678773813648,0.0045234874904184885,6.720985408713804e-05,0.006351281117280249,0.044464024558217234,-0.011918600897607335,-0.03948194832477855,-0.018473999956684643,0.013636119611316907,24.901183023196353
anchor_touch_1,wf_09,2024-06-17,2024-06-19,2024-06-26,VCB,banks,88700,87100,0.015,1,1,100,0,-204495,-230430,-0.02338931465344938,0,204495,False,1.827414511182416,0.018038331454340473,False,False,-0.5335356067457825,-0.0027970685260222763,-5.097251622783853e-05,0.00611170867577866,0.061015087292859135,-0.042448732090795985,-0.04302540212709853,-0.02236969324074888,0.013941282597999016,24.910903166576343
anchor_reclaim_1,wf_01,2023-01-10,2023-01-11,2023-01-18,MWG,consumer_retail,43900,42200,0.028689911983750847,1,1,100,1,102519,89455,0.02383362978423752,102519,0,True,2.46308357375941,0.0387243735763098,False,False,-1.4507667636318067,0.006332479957984624,-0.00041967436477680797,0.013863647912649196,-0.16797611670767926,0.0239105665602051,-0.0401892328337162,0.016273568812973368,0.03825321597833446,24.85521056918154
anchor_reclaim_1,wf_01,2023-02-01,2023-02-02,2023-02-10,VPB,banks,18950,18300,0.025858704137392663,1,1,100,0,-87200,-92630,-0.04706453832764367,0,87200,False,2.5278511334379976,0.03430079155672823,False,True,-1.5329987413436084,-0.02586222938158024,-0.0011492383018032063,0.011304253289152218,0.039874550478630005,0.06903848309924332,0.037591427113454666,0.07189431309179566,0.03447827218319022,25.878175514704694
anchor_reclaim_1,wf_01,2023-02-03,2023-02-06,2023-02-14,TCB,banks,27850,27100,0.020690564048497628,1,1,100,1,-6899,-23315,-0.0025187077667396954,38934,45833,True,1.756936338579834,0.026929982046678635,False,False,-0.7807673715247504,-0.015439437536990262,-0.0004797282989319302,0.007587966006236455,0.09033264780744031,0.08659968695095337,0.0018854671152353137,0.03552811564198307,0.02758741873133017,25.076200627836677
anchor_reclaim_1,wf_01,2023-02-07,2023-02-08,2023-02-13,VND,securities,15050,14350,0.03,1,1,100,0,-100623,-104875,-0.06858174561306654,0,100623,False,2.3127545612517713,0.046511627906976744,False,True,-1.3325951857435587,-0.012459410332888499,-0.0005903839102781305,0.013134900360149995,-0.38247237575457455,0.01577354094193748,-0.005544005544005544,0.05474705474705475,0.047453127592500415,25.625914354965143
